,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,100
101,-0.43863897,-0.276338456,-0.28502152,-0.267071664,-0.171565874,-0.077023236,-0.267072024,-0.285020822,-0.171565399,-7.97E-10,-0.055366879,0.055366669,-0.44109367,0.040607006,-0.37764693,-0.023128822,0.18198129,0.040607215,-0.161674167,-0.018893053,-0.018893053,0.199459796,0.037786052,-0.158852639,0.032631564,0.005154601,0.016315799,0.016315799,-0.079426337,-0.079426337,-0.079426452,-0.079426452,-0.005154607,1.000722554
201,-0.43863897,-0.276338456,-0.28502152,-0.267071664,-0.171565874,-0.077023236,-0.267072024,-0.285020822,-0.171565399,-7.97E-10,-0.055366879,0.055366669,-0.44109367,0.040607006,-0.37764693,-0.023128822,0.18198129,0.040607215,-0.161674167,-0.018893053,-0.018893053,0.199459796,0.037786052,-0.158852639,0.032631564,0.005154601,0.016315799,0.016315799,-0.079426337,-0.079426337,-0.079426452,-0.079426452,-0.005154607,1.000722554
301,-0.438638942,-0.276338224,-0.28502142,-0.267071498,-0.17156577,-0.07702309,-0.267071621,-0.285020519,-0.17156519,-7.29E-10,-0.05536678,0.055366584,-0.441082231,0.040605966,-0.377637123,-0.023128233,0.181976537,0.040606176,-0.16166999,-0.018892563,-0.018892563,0.199454656,0.03778507,-0.158848511,0.032630721,0.005154463,0.016315378,0.016315378,-0.079424269,-0.079424269,-0.079424382,-0.079424382,-0.005154468,1.000696648
401,-0.438638942,-0.276338224,-0.28502142,-0.267071498,-0.17156577,-0.07702309,-0.267071621,-0.285020519,-0.17156519,-7.29E-10,-0.05536678,0.055366584,-0.441082231,0.040605966,-0.377637123,-0.023128233,0.181976537,0.040606176,-0.16166999,-0.018892563,-0.018892563,0.199454656,0.03778507,-0.158848511,0.032630721,0.005154463,0.016315378,0.016315378,-0.079424269,-0.079424269,-0.079424382,-0.079424382,-0.005154468,1.000696648
102,0.50712028,-0.254982169,-0.252137168,-0.292582586,-0.200295472,-0.055738817,-0.292582973,-0.252136559,-0.20029491,-7.72E-10,-0.05124276,0.051242565,-0.441092272,0.040569623,-0.377662473,-0.023149188,0.181967099,0.040569832,-0.161615854,-0.018886239,-0.018886239,0.199387854,0.037772423,-0.158818081,0.032619795,0.005152742,0.016309914,0.016309914,-0.079409058,-0.079409058,-0.079409173,-0.079409173,-0.005152747,1.000722554
202,0.50712028,-0.254982169,-0.252137168,-0.292582586,-0.200295472,-0.055738817,-0.292582973,-0.252136559,-0.20029491,-7.72E-10,-0.05124276,0.051242565,-0.441092272,0.040569623,-0.377662473,-0.023149188,0.181967099,0.040569832,-0.161615854,-0.018886239,-0.018886239,0.199387854,0.037772423,-0.158818081,0.032619795,0.005152742,0.016309914,0.016309914,-0.079409058,-0.079409058,-0.079409173,-0.079409173,-0.005152747,1.000722554
302,0.507120243,-0.254981934,-0.252137053,-0.292582429,-0.20029536,-0.055738717,-0.292582529,-0.252136284,-0.200294655,-7.32E-10,-0.051242671,0.051242488,-0.441080824,0.04056858,-0.377652659,-0.0231486,0.181962342,0.04056879,-0.161611672,-0.018885748,-0.018885748,0.199382708,0.03777144,-0.158813949,0.03261895,0.005152603,0.016309492,0.016309492,-0.079406988,-0.079406988,-0.0794071,-0.0794071,-0.005152609,1.000696648
402,0.507120243,-0.254981934,-0.252137053,-0.292582429,-0.20029536,-0.055738717,-0.292582529,-0.252136284,-0.200294655,-7.32E-10,-0.051242671,0.051242488,-0.441080824,0.04056858,-0.377652659,-0.0231486,0.181962342,0.04056879,-0.161611672,-0.018885748,-0.018885748,0.199382708,0.03777144,-0.158813949,0.03261895,0.005152603,0.016309492,0.016309492,-0.079406988,-0.079406988,-0.0794071,-0.0794071,-0.005152609,1.000696648
107,0.027013668,-0.072181198,0.04516746,-0.00247866,0.029492178,0.126400067,-0.002478664,0.04516737,0.029492108,-0.999993437,-0.52423879,-0.475747764,-0.441058674,0.040224593,-0.377787338,-0.02333506,0.181828217,0.040224802,-0.161073017,-0.018822796,-0.018822796,0.19871816,0.037645537,-0.158493378,0.032510231,0.00513542,0.016255132,0.016255132,-0.079246701,-0.079246701,-0.079246812,-0.079246812,-0.005135425,1.00067493
207,0.027013668,-0.072181198,0.04516746,-0.00247866,0.029492178,0.126400067,-0.002478664,0.04516737,0.029492108,-0.999993437,-0.52423879,-0.475747764,-0.441058674,0.040224593,-0.377787338,-0.02333506,0.181828217,0.040224802,-0.161073017,-0.018822796,-0.018822796,0.19871816,0.037645537,-0.158493378,0.032510231,0.00513542,0.016255132,0.016255132,-0.079246701,-0.079246701,-0.079246812,-0.079246812,-0.005135425,1.00067493
307,0.027013668,-0.072181198,0.04516746,-0.00247866,0.029492178,0.126400067,-0.002478664,0.04516737,0.029492108,-0.999993437,-0.52423879,-0.475747764,-0.441058674,0.040224593,-0.377787338,-0.02333506,0.181828217,0.040224802,-0.161073017,-0.018822796,-0.018822796,0.19871816,0.037645537,-0.158493378,0.032510231,0.00513542,0.016255132,0.016255132,-0.079246701,-0.079246701,-0.079246812,-0.079246812,-0.005135425,1.00067493
113,-1.79E-13,3.00E-13,3.06E-12,1.29E-12,-1.37E-13,-9.96E-13,-7.83E-13,-3.58E-12,-1.89E-13,6.38E-13,5.04E-13,1.16E-12,-9.92E-12,-4.63E-14,-7.31E-12,-4.27E-13,3.80E-12,2.61E-12,2.23E-12,2.00E-12,2.00E-12,4.74E-12,-4.47E-12,-2.95E-12,5.10E-12,6.11E-13,-1.76E-12,-1.76E-12,-1.10E-13,-1.10E-13,-2.65E-12,-2.65E-12,-4.79E-13,0.999999971
213,-1.79E-13,3.00E-13,3.06E-12,1.29E-12,-1.37E-13,-9.96E-13,-7.83E-13,-3.58E-12,-1.89E-13,6.38E-13,5.04E-13,1.16E-12,-9.92E-12,-4.63E-14,-7.31E-12,-4.27E-13,3.80E-12,2.61E-12,2.23E-12,2.00E-12,2.00E-12,4.74E-12,-4.47E-12,-2.95E-12,5.10E-12,6.11E-13,-1.76E-12,-1.76E-12,-1.10E-13,-1.10E-13,-2.65E-12,-2.65E-12,-4.79E-13,0.999999971
313,-1.79E-13,3.00E-13,3.06E-12,1.29E-12,-1.37E-13,-9.96E-13,-7.83E-13,-3.58E-12,-1.89E-13,6.38E-13,5.04E-13,1.16E-12,-9.92E-12,-4.63E-14,-7.31E-12,-4.27E-13,3.80E-12,2.61E-12,2.23E-12,2.00E-12,2.00E-12,4.74E-12,-4.47E-12,-2.95E-12,5.10E-12,6.11E-13,-1.76E-12,-1.76E-12,-1.10E-13,-1.10E-13,-2.65E-12,-2.65E-12,-4.79E-13,0.999999971
115,-0.000293782,0.000785374,-0.000491591,2.70E-05,-0.000320792,-0.001375394,2.70E-05,-0.00049159,-0.000320792,-8.06E-11,0.000263867,-0.000263866,-0.456059559,0.455551302,-0.204638638,0.20298492,0.339295217,0.455553669,-0.808806235,-0.094515771,-0.094515771,-0.002162349,0.189031265,-0.542281173,0.163245687,0.025786147,0.081622929,0.081622929,-0.27114064,-0.27114064,-0.271141031,-0.271141031,-0.025786174,0.99999338
215,-0.000293782,0.000785374,-0.000491591,2.70E-05,-0.000320792,-0.001375394,2.70E-05,-0.00049159,-0.000320792,-8.06E-11,0.000263867,-0.000263866,-0.456059559,0.455551302,-0.204638638,0.20298492,0.339295217,0.455553669,-0.808806235,-0.094515771,-0.094515771,-0.002162349,0.189031265,-0.542281173,0.163245687,0.025786147,0.081622929,0.081622929,-0.27114064,-0.27114064,-0.271141031,-0.271141031,-0.025786174,0.99999338
315,-0.000293782,0.000785374,-0.000491591,2.70E-05,-0.000320792,-0.001375394,2.70E-05,-0.00049159,-0.000320792,-8.06E-11,0.000263867,-0.000263866,-0.456059559,0.455551302,-0.204638638,0.20298492,0.339295217,0.455553669,-0.808806235,-0.094515771,-0.094515771,-0.002162349,0.189031265,-0.542281173,0.163245687,0.025786147,0.081622929,0.081622929,-0.27114064,-0.27114064,-0.271141031,-0.271141031,-0.025786174,0.99999338
415,-0.000293782,0.000785374,-0.000491591,2.70E-05,-0.000320792,-0.001375394,2.70E-05,-0.00049159,-0.000320792,-8.06E-11,0.000263867,-0.000263866,-0.456059559,0.455551302,-0.204638638,0.20298492,0.339295217,0.455553669,-0.808806235,-0.094515771,-0.094515771,-0.002162349,0.189031265,-0.542281173,0.163245687,0.025786147,0.081622929,0.081622929,-0.27114064,-0.27114064,-0.271141031,-0.271141031,-0.025786174,0.99999338
515,-0.000293782,0.000785374,-0.000491591,2.70E-05,-0.000320792,-0.001375394,2.70E-05,-0.00049159,-0.000320792,-8.06E-11,0.000263867,-0.000263866,-0.456059559,0.455551302,-0.204638638,0.20298492,0.339295217,0.455553669,-0.808806235,-0.094515771,-0.094515771,-0.002162349,0.189031265,-0.542281173,0.163245687,0.025786147,0.081622929,0.081622929,-0.27114064,-0.27114064,-0.271141031,-0.271141031,-0.025786174,0.99999338
615,-0.000293781,0.000785373,-0.000491591,2.70E-05,-0.000320792,-0.001375393,2.70E-05,-0.00049159,-0.000320791,-6.31E-12,0.000263867,-0.000263866,-0.456058528,0.455550613,-0.204638131,0.202984524,0.339294496,0.455553289,-0.80880603,-0.094515763,-0.094515763,-0.002162349,0.189031186,-0.542280771,0.163245639,0.025786139,0.081622912,0.081622912,-0.271140322,-0.271140322,-0.27114063,-0.27114063,-0.025786169,0.999990872
116,-0.00022135,0.000591742,-0.000370391,2.04E-05,-0.000241701,-0.001036295,2.04E-05,-0.00037039,-0.000241701,-8.06E-12,0.000198812,-0.000198811,-0.456069369,0.455828298,-0.204523092,0.20313576,0.339400087,0.455830976,0.001320583,0.000154325,0.000154325,-0.001629229,-0.000308649,-0.542537598,-0.00026654,-4.21E-05,-0.00013327,-0.00013327,-0.271268736,-0.271268736,-0.271269044,-0.271269044,4.21E-05,0.999992232
118,-0.000258861,0.000692019,-0.000433157,2.38E-05,-0.000282661,-0.001211906,2.38E-05,-0.000433156,-0.00028266,-7.68E-12,0.000232502,-0.000232501,-0.4560593,0.455680621,-0.204580597,0.203055558,0.339342164,0.455683826,-0.418213881,0.210060433,0.210060433,-0.001905322,0.579875232,-0.542400697,0.565375426,0.014502009,-0.217312049,-0.217312049,-0.271200085,-0.271200085,-0.271200251,-0.271200251,-0.014502026,0.99998109
121,-0.000269804,0.000721274,-0.000451469,2.48E-05,-0.00029461,-0.001263139,2.48E-05,-0.000451468,-0.00029461,-6.23E-12,0.000242331,-0.00024233,-0.456057348,0.455638352,-0.204597837,0.203032568,0.339325976,0.455641557,-0.540614454,0.271301306,0.271301306,-0.001985869,0.457392957,-0.542361519,0.395000659,0.062394077,0.197500643,0.197500643,-0.271180497,-0.271180497,-0.271180662,-0.271180662,-0.062394178,0.999980188
122,-0.000260752,0.000697075,-0.000436322,2.40E-05,-0.000284726,-0.00122076,2.40E-05,-0.000436321,-0.000284725,-1.99E-11,0.000234201,-0.0002342,-0.456058774,0.45567229,-0.204583602,0.203051341,0.339339109,0.455674739,-0.439375441,0.220648042,0.220648042,-0.001919239,0.558694335,-0.542391677,0.144231386,0.414465889,0.07211577,0.07211577,-0.271195861,-0.271195861,-0.27119623,-0.27119623,0.585530648,0.999981465
222,-0.000260752,0.000697075,-0.000436322,2.40E-05,-0.000284726,-0.00122076,2.40E-05,-0.000436321,-0.000284725,-1.99E-11,0.000234201,-0.0002342,-0.456058774,0.45567229,-0.204583602,0.203051341,0.339339109,0.455674739,-0.439375441,0.220648042,0.220648042,-0.001919239,0.558694335,-0.542391677,0.144231386,0.414465889,0.07211577,0.07211577,-0.271195861,-0.271195861,-0.27119623,-0.27119623,0.585530648,0.999981465
322,-0.000260752,0.000697075,-0.000436322,2.40E-05,-0.000284726,-0.00122076,2.40E-05,-0.000436321,-0.000284725,-1.99E-11,0.000234201,-0.0002342,-0.456058774,0.45567229,-0.204583602,0.203051341,0.339339109,0.455674739,-0.439375441,0.220648042,0.220648042,-0.001919239,0.558694335,-0.542391677,0.144231386,0.414465889,0.07211577,0.07211577,-0.271195861,-0.271195861,-0.27119623,-0.27119623,0.585530648,0.999981465
422,-0.000260752,0.000697075,-0.000436322,2.40E-05,-0.000284726,-0.00122076,2.40E-05,-0.000436321,-0.000284725,-1.99E-11,0.000234201,-0.0002342,-0.456058774,0.45567229,-0.204583602,0.203051341,0.339339109,0.455674739,-0.439375441,0.220648042,0.220648042,-0.001919239,0.558694335,-0.542391677,0.144231386,0.414465889,0.07211577,0.07211577,-0.271195861,-0.271195861,-0.27119623,-0.27119623,0.585530648,0.999981465
522,-0.000260752,0.000697075,-0.000436322,2.40E-05,-0.000284726,-0.00122076,2.40E-05,-0.000436321,-0.000284725,-1.99E-11,0.000234201,-0.0002342,-0.456058774,0.45567229,-0.204583602,0.203051341,0.339339109,0.455674739,-0.439375441,0.220648042,0.220648042,-0.001919239,0.558694335,-0.542391677,0.144231386,0.414465889,0.07211577,0.07211577,-0.271195861,-0.271195861,-0.27119623,-0.27119623,0.585530648,0.999981465
622,-0.000260752,0.000697075,-0.000436322,2.40E-05,-0.000284726,-0.00122076,2.40E-05,-0.000436321,-0.000284725,-1.99E-11,0.000234201,-0.0002342,-0.456058774,0.45567229,-0.204583602,0.203051341,0.339339109,0.455674739,-0.439375441,0.220648042,0.220648042,-0.001919239,0.558694335,-0.542391677,0.144231386,0.414465889,0.07211577,0.07211577,-0.271195861,-0.271195861,-0.27119623,-0.27119623,0.585530648,0.999981465
123,-8.81E-05,0.000235527,-0.000147424,8.10E-06,-9.62E-05,-0.00041247,8.10E-06,-0.000147424,-9.62E-05,-6.53E-12,7.91E-05,-7.91E-05,-0.22910509,0.22864391,-0.28911948,0.288933384,0.481767657,0.228645169,0.000525623,6.14E-05,6.14E-05,-0.000648471,-0.00012285,0.229294433,-0.000106089,-1.68E-05,-5.30E-05,-5.30E-05,0.114647266,0.114647266,0.114647451,0.114647451,1.68E-05,0.999990896
223,-8.81E-05,0.000235527,-0.000147424,8.10E-06,-9.62E-05,-0.00041247,8.10E-06,-0.000147424,-9.62E-05,-6.53E-12,7.91E-05,-7.91E-05,-0.22910509,0.22864391,-0.28911948,0.288933384,0.481767657,0.228645169,0.000525623,6.14E-05,6.14E-05,-0.000648471,-0.00012285,0.229294433,-0.000106089,-1.68E-05,-5.30E-05,-5.30E-05,0.114647266,0.114647266,0.114647451,0.114647451,1.68E-05,0.999990896
323,-8.81E-05,0.000235527,-0.000147424,8.10E-06,-9.62E-05,-0.000412469,8.10E-06,-0.000147424,-9.62E-05,-4.95E-12,7.91E-05,-7.91E-05,-0.229104673,0.22864361,-0.289118977,0.288933182,0.481767155,0.228644976,0.000525623,6.14E-05,6.14E-05,-0.000648471,-0.00012285,0.229294322,-0.000106089,-1.68E-05,-5.30E-05,-5.30E-05,0.114647239,0.114647239,0.114647443,0.114647443,1.68E-05,0.999988809
