0.372453,0.3388,133333.0,142666.31,129336.31000000001
0.372453,0.34210599999999997,133333.0,142666.31000000003,129336.31000000003
0.372453,0.345412,133333.0,142666.31,129336.31000000001
0.372453,0.348718,133333.0,142666.31000000003,129336.31000000003
0.372453,0.352024,133333.0,142666.31000000003,129336.31000000003
0.372453,0.35533,133333.0,142666.31,129336.31
0.372453,0.358636,133333.0,142666.31000000006,129336.31000000004
0.372453,0.361942,133333.0,142666.31,129336.31
0.372453,0.365248,133333.0,142666.31,129336.31000000001
0.372453,0.368554,133333.0,142666.31000000003,129336.31000000003
0.372453,0.37185999999999997,133333.0,142666.31,129336.31
0.372453,0.375166,133333.0,142666.31,129336.31000000001
0.372453,0.378472,133333.0,142666.31,129336.31
0.372453,0.381778,133333.0,142666.31000000003,129336.31000000003
0.372453,0.385084,133333.0,142666.31,129336.31
0.372453,0.38839,133333.0,142666.31,129336.31
0.372453,0.391696,133333.0,142666.31,129336.31000000001
0.372453,0.39500199999999996,133333.0,142666.30999999994,129336.30999999995
0.372453,0.398308,133333.0,142666.31000000003,119336.31000000003
0.372453,0.40161399999999997,133333.0,142666.31,129336.31
0.372453,0.40492,133333.0,142666.31,129336.30999999998
0.372453,0.408226,133333.0,142666.30999999997,109336.30999999997
0.372453,0.411532,133333.0,142666.31000000006,129336.31000000007
0.372453,0.414838,133333.0,142666.31,129336.31000000001
0.372453,0.41814399999999996,133333.0,142666.31000000006,119336.31000000006
0.372453,0.42145,133333.0,142666.31,119336.31000000001
0.372453,0.424756,133333.0,142666.31000000006,119336.31000000006
0.372453,0.428062,133333.0,142666.31,129336.31
0.372453,0.431368,133333.0,142666.31,129336.31
0.372453,0.434674,133333.0,142666.31,129336.31
0.372453,0.43798,133333.0,142666.31000000006,129336.31000000004
0.372453,0.44128599999999996,133333.0,142666.31000000003,119336.31000000003
0.372453,0.444592,133333.0,142666.30999999994,109336.30999999994
0.372453,0.447898,133333.0,142666.31,129336.31000000001
0.372453,0.451204,133333.0,142666.30999999997,129336.30999999997
0.372453,0.45450999999999997,133333.0,142666.31,119336.31
0.372453,0.457816,133333.0,142666.31,119336.31
0.372453,0.461122,133333.0,142666.31,119336.31
0.372453,0.46442799999999995,133333.0,142666.31,119336.31
0.372453,0.467734,133333.0,142666.30999999997,119336.30999999997
0.372453,0.47104,133333.0,142666.31,109336.30999999998
0.372453,0.474346,133333.0,142666.31,129336.31
0.372453,0.47765199999999997,133333.0,142666.31,109336.31000000001
